Row ID,Order ID,Order Date,Dispatch Date,Delivery Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Sales Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8955,US-2015-156790,8/8/2015,8/10/2015,Second Class,VG-21790,Vivek Gonzalez,Consumer,United States,Jacksonville,Florida,USCA - South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.46,4,0.2,-7.77
8956,US-2015-126480,9/20/2015,9/24/2015,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,San Diego,California,USCA - West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2,0,3.85
8969,US-2015-166730,12/30/2015,1/1/2016,First Class,DD-13570,Dorothy Dickinson,Consumer,United States,Memphis,Tennessee,USCA - South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,39.13,1,0.2,-8.8
8973,US-2015-149034,11/19/2015,11/21/2015,First Class,RD-19900,Ruben Dartt,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,47.5,1,0.2,-1.19
8979,US-2015-119529,11/3/2015,11/5/2015,Second Class,DM-13345,Denise Monton,Corporate,United States,Orange,New Jersey,USCA - East,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.76,2,0,2.82
8981,US-2015-108182,2/6/2015,2/10/2015,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Romeoville,Illinois,USCA - Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.95,2,0.8,-14.77
8995,US-2015-109043,8/15/2015,8/17/2015,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,Florida,USCA - South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,91.36,5,0.2,29.69
8996,US-2015-109043,8/15/2015,8/17/2015,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,Florida,USCA - South,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,152.24,5,0.2,17.13
9001,US-2015-133389,6/22/2015,6/22/2015,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Phoenix,Arizona,USCA - West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.23,3,0.7,-6.03
9002,US-2015-103807,12/2/2015,12/9/2015,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,USCA - South,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,1,0,0.83
9003,US-2015-103807,12/2/2015,12/9/2015,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,USCA - South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,3,0,7.16
9020,US-2015-100706,12/16/2015,12/18/2015,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,USCA - South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0,8
9021,US-2015-100706,12/16/2015,12/18/2015,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,USCA - South,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,29.46,6,0,9.72
9030,US-2015-138198,7/18/2015,7/23/2015,Standard Class,JL-15130,Jack Lebron,Consumer,United States,New Rochelle,New York,USCA - East,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.9,2,0.2,4.52
9034,US-2015-152268,9/2/2015,9/7/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,USCA - South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,843.17
9041,US-2015-138177,9/19/2015,9/24/2015,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Chandler,Arizona,USCA - West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.92,1,0.5,-45.83
9042,US-2015-114335,9/28/2015,10/3/2015,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Hollywood,Florida,USCA - South,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.09,4,0.2,16.85
9050,US-2015-124513,9/21/2015,9/25/2015,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,USCA - East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,66.03,3,0,17.17
9052,US-2015-141838,3/26/2015,3/31/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,USCA - West,OFF-AR-10004272,Office Supplies,Art,Newell 308,3.36,2,0,0.84
9053,US-2015-141838,3/26/2015,3/31/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,USCA - West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.94,4,0.2,9.43
9054,US-2015-141838,3/26/2015,3/31/2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,USCA - West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.78,2,0.2,2.88
9064,US-2015-151015,10/14/2015,10/20/2015,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,USCA - Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,322.19,13,0.2,100.69
9065,US-2015-151015,10/14/2015,10/20/2015,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,USCA - Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.95,3,0.8,-4.86
9066,US-2015-151015,10/14/2015,10/20/2015,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,USCA - Central,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,19.14,4,0.2,6.94
9075,US-2015-136336,4/21/2015,4/26/2015,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Henderson,Kentucky,USCA - South,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84,6,0,0
9078,US-2015-124625,11/3/2015,11/7/2015,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,USCA - Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0,18.89
9098,US-2015-158365,4/12/2015,4/17/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Bloomington,Indiana,USCA - Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.4,5,0,15.55
9111,US-2015-132010,10/13/2015,10/15/2015,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,USCA - South,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,36.4,5,0,17.47
9112,US-2015-132010,10/13/2015,10/15/2015,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,USCA - South,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,22.96,2,0,4.36
9113,US-2015-132010,10/13/2015,10/15/2015,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,USCA - South,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,315.2,4,0,6.3
9114,US-2015-132010,10/13/2015,10/15/2015,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,USCA - South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,15.18,3,0,7.13
9138,US-2015-123400,2/2/2015,2/9/2015,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,USCA - South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,18.34,2,0.7,-12.22
9139,US-2015-123400,2/2/2015,2/9/2015,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,USCA - South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.57
9140,US-2015-106971,9/2/2015,9/8/2015,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Buffalo Grove,Illinois,USCA - Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,475.94,7,0.2,95.19
9150,US-2015-157070,6/1/2015,6/6/2015,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,USCA - Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,138.56,4,0,66.51
9151,US-2015-157070,6/1/2015,6/6/2015,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,USCA - Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,65.52,5,0.1,12.38
9156,US-2015-102645,1/23/2015,1/28/2015,Standard Class,IM-15055,Ionia McGrath,Consumer,United States,Las Vegas,Nevada,USCA - West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40.08,6,0,19.24
9157,US-2015-134215,8/4/2015,8/8/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,USCA - East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,2,0,27.53
9158,US-2015-134215,8/4/2015,8/8/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,USCA - East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,13,0,124.68
9159,US-2015-134215,8/4/2015,8/8/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,USCA - East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,255.42,9,0,104.72
9195,US-2015-146843,11/30/2015,12/6/2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Avondale,Arizona,USCA - West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,47.99,7,0.2,3.6
9196,US-2015-146843,11/30/2015,12/6/2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Avondale,Arizona,USCA - West,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",102.24,4,0.2,-16.61
9197,US-2015-103310,5/10/2015,5/15/2015,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,USCA - West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,39.96,2,0,19.18
9198,US-2015-103310,5/10/2015,5/15/2015,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,USCA - West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1432,5,0.2,125.3
9199,US-2015-103310,5/10/2015,5/15/2015,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,USCA - West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,41.04,6,0,11.08
9200,US-2015-103310,5/10/2015,5/15/2015,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,USCA - West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,256.78,1,0.2,32.1
9213,US-2015-144071,12/8/2015,12/15/2015,Standard Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,USCA - West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0,11.17
9214,US-2015-144071,12/8/2015,12/15/2015,Standard Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,USCA - West,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,3,0,28.6
9229,US-2015-153619,11/3/2015,11/3/2015,Same Day,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,USCA - West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,0,3.36
9232,US-2015-148383,12/27/2015,12/31/2015,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Phoenix,Arizona,USCA - West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.76,6,0.7,-694.29
9243,US-2015-113271,7/9/2015,7/14/2015,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,USCA - West,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,14.3,6,0.2,4.65
9244,US-2015-113271,7/9/2015,7/14/2015,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,USCA - West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.83,1,0.2,7.05
9245,US-2015-113271,7/9/2015,7/14/2015,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,USCA - West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0,2.22
9246,US-2015-113271,7/9/2015,7/14/2015,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,USCA - West,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,32.4,5,0,15.55
9255,US-2015-168368,2/11/2015,2/15/2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,USCA - Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89,1,0,15.22
9256,US-2015-168368,2/11/2015,2/15/2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,USCA - Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,3,0,6.87
9257,US-2015-168368,2/11/2015,2/15/2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,USCA - Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0,4.43
9258,US-2015-168368,2/11/2015,2/15/2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,USCA - Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,3,0,53.27
9259,US-2015-168368,2/11/2015,2/15/2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,USCA - Central,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,51.9,3,0,24.39
9260,US-2015-168368,2/11/2015,2/15/2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,USCA - Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0,2.6
9267,US-2015-125759,2/8/2015,2/9/2015,First Class,NM-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,USCA - West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,0,5.53
9275,US-2015-134054,10/10/2015,10/10/2015,Same Day,FC-14335,Fred Chung,Corporate,United States,Albuquerque,New Mexico,USCA - West,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,7,0,112.57
9285,US-2015-161032,11/18/2015,11/23/2015,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Franklin,Wisconsin,USCA - Central,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0,43.22
9290,US-2015-111857,4/23/2015,4/26/2015,Second Class,NM-18445,Nathan Mautz,Home Office,United States,San Francisco,California,USCA - West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,48.91,1,0,22.99
9291,US-2015-163650,9/23/2015,9/25/2015,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,USCA - East,OFF-AR-10002375,Office Supplies,Art,Newell 351,9.84,3,0,2.85
9292,US-2015-163650,9/23/2015,9/25/2015,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,USCA - East,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0,15.53
9307,US-2015-128237,3/25/2015,3/30/2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,USCA - West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2,0,1.9
9308,US-2015-128237,3/25/2015,3/30/2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,USCA - West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0,3.72
9309,US-2015-128237,3/25/2015,3/30/2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,USCA - West,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4,0,15.92
9310,US-2015-128237,3/25/2015,3/30/2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,USCA - West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,0,9.92
9338,US-2015-155264,10/19/2015,10/22/2015,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,USCA - West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.99,1,0.2,1.12
9339,US-2015-155264,10/19/2015,10/22/2015,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,USCA - West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,20.06,6,0.2,7.02
9340,US-2015-155264,10/19/2015,10/22/2015,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,USCA - West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,146.73,3,0,68.96
9341,US-2015-155264,10/19/2015,10/22/2015,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,USCA - West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,18.75,5,0,9
9342,US-2015-155264,10/19/2015,10/22/2015,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,USCA - West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,117.58,3,0.2,11.76
9366,US-2015-166828,8/22/2015,8/25/2015,First Class,JF-15415,Jennifer Ferguson,Consumer,United States,Saint Charles,Missouri,USCA - Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,11.56,2,0,5.66
9367,US-2015-108147,6/8/2015,6/13/2015,Standard Class,RD-19480,Rick Duston,Consumer,United States,Long Beach,New York,USCA - East,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48,2,0.2,25.68
9368,US-2015-108147,6/8/2015,6/13/2015,Standard Class,RD-19480,Rick Duston,Consumer,United States,Long Beach,New York,USCA - East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,6,0,83.84
9380,US-2015-154158,12/23/2015,12/27/2015,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,USCA - South,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.53,3,0.2,15.93
9381,US-2015-154158,12/23/2015,12/27/2015,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,USCA - South,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",64.78,1,0.2,6.48
9382,US-2015-154158,12/23/2015,12/27/2015,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,USCA - South,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,424.27,2,0.2,-10.61
9383,US-2015-154158,12/23/2015,12/27/2015,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,USCA - South,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.34,1,0.2,0.5
9384,US-2015-154158,12/23/2015,12/27/2015,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,USCA - South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,83.92,5,0.2,-1.05
9394,US-2015-125997,9/20/2015,9/23/2015,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,USCA - East,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,629.95,5,0,157.49
9395,US-2015-125997,9/20/2015,9/23/2015,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,USCA - East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631.78,2,0.1,140.4
9396,US-2015-125997,9/20/2015,9/23/2015,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,USCA - East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,801.57,2,0.2,-10.02
9397,US-2015-125997,9/20/2015,9/23/2015,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,USCA - East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,35.33
9398,US-2015-125997,9/20/2015,9/23/2015,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,USCA - East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,1,0,8.05
9399,US-2015-125997,9/20/2015,9/23/2015,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,USCA - East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,9,0,661.46
9402,US-2015-159814,6/24/2015,6/28/2015,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,Tucson,Arizona,USCA - West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,4.27,2,0.2,0.96
9406,US-2015-152618,3/14/2015,3/17/2015,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,USCA - Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,0.3,156.05
9407,US-2015-152618,3/14/2015,3/17/2015,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,USCA - Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.45,2,0.2,2.64
9418,US-2015-148285,10/27/2015,11/1/2015,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,USCA - South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.37,2,0.2,3.63
9419,US-2015-148285,10/27/2015,11/1/2015,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,USCA - South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,11.95,3,0.2,4.03
9422,US-2015-145254,7/23/2015,7/27/2015,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,USCA - West,TEC-PH-10000441,Technology,Phones,VTech DS6151,604.75,6,0.2,60.48
9423,US-2015-145254,7/23/2015,7/27/2015,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,USCA - West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,0,11.8
9424,US-2015-145254,7/23/2015,7/27/2015,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,USCA - West,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.38,3,0.2,37.8
9425,US-2015-145254,7/23/2015,7/27/2015,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,USCA - West,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,0,4.95
9426,US-2015-116246,9/12/2015,9/17/2015,Second Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,USCA - East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.29,6,0.1,420.59
9428,US-2015-167486,11/27/2015,12/1/2015,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Buffalo,New York,USCA - East,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,0,39.98
9429,US-2015-152100,5/11/2015,5/16/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Huntsville,Texas,USCA - Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,8,0.3,-69.31
9440,US-2015-154655,10/12/2015,10/17/2015,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,USCA - Central,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22.24,2,0.2,2.5
9441,US-2015-100391,5/25/2015,5/29/2015,Standard Class,BW-11065,Barry Weirich,Consumer,United States,New York City,New York,USCA - East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,0,6.73
9442,US-2015-165477,12/29/2015,12/31/2015,Second Class,RE-19405,Ricardo Emerson,Consumer,United States,Kent,Ohio,USCA - East,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48.36,5,0.2,6.04
9450,US-2015-140032,9/8/2015,9/13/2015,Standard Class,TS-21340,Toby Swindell,Consumer,United States,San Francisco,California,USCA - West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.61,2,0.2,3.01
9459,US-2015-138240,10/9/2015,10/14/2015,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,USCA - West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,144.6,3,0,41.93
9460,US-2015-138240,10/9/2015,10/14/2015,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,USCA - West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.99,1,0.2,-3
9461,US-2015-101833,11/17/2015,11/22/2015,Second Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,USCA - East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0,17.22
9462,CA-2015-100867,10/19/2015,10/24/2015,Standard Class,EH-14125,Eugene Hildebrand,Home Office,Canada,Vancouver,British Columbia,USCA - West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,321.55,6,0.2,20.1
9464,US-2015-156545,2/27/2015,3/3/2015,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,USCA - East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.46,4,0.2,3.4
9465,US-2015-109127,12/21/2015,12/25/2015,Standard Class,JC-15775,John Castell,Consumer,United States,Newark,Delaware,USCA - East,OFF-LA-10004409,Office Supplies,Labels,Avery 492,17.28,6,0,7.95
9479,US-2015-126193,9/7/2015,9/14/2015,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,USCA - Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,13.16,5,0.2,4.11
